tokens,ner_tags
"['Average', 'S&P', 'decline', 'in', 'recession', 'is', '30', '%', '\n\n', 'Despite', 'the', 'day', ""'s"", 'decline', ',', 'the', 'three', 'major', 'indexes', 'were', 'poised', 'to', 'post', 'a', 'weekly', 'gain', 'after', 'the', 'sharp', 'rally', 'on', 'Monday', 'and', 'Tuesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'labor', 'market', 'remains', 'tight', 'even', 'as', 'demand', 'begins', 'to', 'cool', 'amid', 'higher', 'rates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'Friday', 'the', 'nonfarm', 'payrolls', 'report', 'on', 'employment', 'in', 'September', 'will', 'help', 'investors', 'gauge', 'whether', 'the', 'Fed', 'alters', 'its', 'aggressive', 'rate', '-', 'hiking', 'plans', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Money', 'markets', 'are', 'pricing', 'in', 'an', 'almost', '86', '%', 'chance', 'of', 'a', 'fourth', 'straight', '75', 'basis', '-', 'point', 'rate', 'hike', 'when', 'policymakers', 'meet', 'on', 'Nov.', '1', '-', '2', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['To', 'be', 'clear', ',', 'not', 'everyone', 'foresees', 'a', 'hard', 'landing', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Traders', 'work', 'on', 'the', 'floor', 'of', 'the', 'New', 'York', 'Stock', 'Exchange', '(', 'NYSE', ')', 'in', 'New', 'York', 'City', ',', 'U.S.', ',', 'September', '7', ',', '2022', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'B-CUSTOM_PLACE', 'I-CUSTOM_PLACE', 'L-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['REUTERS', '/', 'Brendan', 'McDermid', '\n\n', 'Dave', 'Sekera', ',', 'chief', 'U.S.', 'market', 'strategist', 'at', 'Morningstar', 'Inc', '(', 'MORN.O', ')', ',', 'said', 'growth', 'will', 'remain', 'sluggish', 'for', 'the', 'foreseeable', 'future', 'and', 'likely', 'will', 'not', 'start', 'to', 'reaccelerate', 'until', 'the', 'second', 'half', 'of', '2023', ',', 'but', 'he', 'does', 'not', 'see', 'a', 'sharp', 'downturn', '.']","['U-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_ROLE', 'I-CUSTOM_ROLE', 'I-CUSTOM_ROLE', 'L-CUSTOM_ROLE', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'We', ""'re"", 'not', 'forecasting', 'a', 'recession', ',', '""', 'Sekera', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'The', 'markets', 'are', 'looking', 'for', 'clarity', 'as', 'to', 'when', 'they', 'think', 'economic', 'activity', 'will', 'reaccelerate', 'and', 'make', 'that', 'sustained', 'rebound', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'They', ""'re"", 'also', 'looking', 'for', 'strong', 'evidence', 'that', 'inflation', 'will', 'begin', 'to', 'really', 'trend', 'down', ',', 'moving', 'back', 'towards', 'the', 'Fed', ""'s"", '2', '%', 'target', ',', '""', 'he', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ten', 'of', 'the', '11', 'major', 'S&P', '500', 'sectors', 'fell', ',', 'led', 'by', 'a', '3.3', '%', 'decline', 'in', 'real', 'estate', '(', '.SPLRCU', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Other', 'indices', 'also', 'fell', ',', 'including', 'semiconductors', '(', '.SOX', ')', ',', 'small', 'caps', '(', '.RUT', ')', 'and', 'Dow', 'transports', '(', '.DJT', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Growth', 'shares', '(', '.IGX', ')', 'fell', '0.76', '%', ',', 'while', 'value', '(', '.IVX', ')', 'dropped', '1.18', '%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Energy', '(', '.SPNY', ')', 'was', 'the', 'sole', 'gainer', ',', 'rising', '1.8', '%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Oil', 'prices', 'rose', ',', 'holding', 'at', 'three', '-', 'week', 'highs', 'after', 'the', 'Organization', 'of', 'the', 'Petroleum', 'Exporting', 'Countries', 'plus', 'its', 'allies', 'agreed', 'to', 'cut', 'production', 'targets', 'by', '2', 'million', 'barrels', 'per', 'day', '(', 'bpd', ')', ',', 'the', 'largest', 'reduction', 'since', '2020', '.', 'read', 'more', '\n\n', 'The', 'Dow', 'Jones', 'Industrial', 'Average', '(', '.DJI', ')', 'fell', '346.93', 'points', ',', 'or', '1.15', '%', ',', 'to', '29,926.94', ',', 'the', 'S&P', '500', '(', '.SPX', ')', 'lost', '38.76', 'points', ',', 'or', '1.02', '%', ',', 'to', '3,744.52', 'and', 'the', 'Nasdaq', 'Composite', '(', '.IXIC', ')', 'dropped', '75.33', 'points', ',', 'or', '0.68', '%', ',', 'to', '11,073.31', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tesla', 'Inc', '(', 'TSLA.O', ')', 'fell', '1.1', '%', 'as', 'Apollo', 'Global', 'Management', 'Inc', '(', 'APO.N', ')', 'and', 'Sixth', 'Street', 'Partners', ',', 'which', 'had', 'been', 'looking', 'to', 'provide', 'financing', 'for', 'Elon', 'Musk', ""'s"", '$', '44', 'billion', 'Twitter', 'deal', ',', 'are', 'no', 'longer', 'in', 'talks', 'with', 'the', 'billionaire', '.']","['B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['read', 'more', '\n\n', 'Alphabet', 'Inc', '(', 'GOOGL.O', ')', 'closed', 'basically', 'flat', 'after', 'the', 'launch', 'of', 'Google', ""'s"", 'new', 'phones', 'and', 'its', 'first', 'smart', 'watch', '.']","['O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Volume', 'on', 'U.S.', 'exchanges', 'was', '10.57', 'billion', 'shares', ',', 'compared', 'with', 'the', '11.67', 'billion', 'average', 'for', 'the', 'full', 'session', 'over', 'the', 'past', '20', 'trading', 'days', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Declining', 'issues', 'outnumbered', 'advancing', 'ones', 'on', 'the', 'NYSE', 'by', 'a', '2.32', '-', 'to-1', 'ratio', ';', 'on', 'Nasdaq', ',', 'a', '1.42', '-', 'to-1', 'ratio', 'favored', 'decliners', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'S&P', '500', 'posted', 'three', 'new', '52', '-', 'week', 'highs', 'and', '31', 'new', 'lows', ';', 'the', 'Nasdaq', 'Composite', 'recorded', '46', 'new', 'highs', 'and', '118', 'new', 'lows', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'Reporting', 'by', 'Herbert', 'Lash', 'in', 'New', 'York', 'Additional', 'reporting', 'by', 'Ankika', 'Biswas', 'and', 'Shreyashi', 'Sanyal', 'in', 'Bengaluru', 'Editing', 'by', 'Arun', 'Koyyur', 'and', 'Matthew', 'Lewis', '\n\n\n\n\n\n\n\n\n\n\n\n', 'Our', 'Standards', ':', 'The', 'Thomson', 'Reuters', 'Trust', 'Principles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\n\n\n\n\n\n\n\n\n\n\n\n\n\n', 'Oct', '2', '-', 'Tesla', 'Inc', '(', 'TSLA.O', ')', 'on', 'Sunday', 'announced', 'lower', '-', 'than', '-', 'expected', 'electric', 'vehicle', 'deliveries', 'in', 'the', 'third', 'quarter', ',', 'as', 'logistical', 'challenges', 'overshadowed', 'its', 'record', 'deliveries', '.']","['O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'top', 'electric', 'car', 'maker', 'said', '""', 'it', 'is', 'becoming', 'increasingly', 'challenging', 'to', 'secure', 'vehicle', 'transportation', 'capacity', 'and', 'at', 'a', 'reasonable', 'cost', ',', '""', 'but', 'some', 'analysts', 'were', 'also', 'concerned', 'about', 'demand', 'for', 'high', '-', 'ticket', 'items', 'due', 'to', 'the', 'weakening', 'global', 'economy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'The', 'economy', 'around', 'the', 'edges', 'is', 'still', 'having', 'a', 'negative', 'impact', 'for', 'Tesla', 'that', ""'s"", 'mostly', 'logistical', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['But', 'that', 'I', 'think', 'there', 'is', 'some', 'demand', '(', 'issues', ')', 'sprinkled', 'in', 'there', ',', '""', 'Wedbush', 'Securities', 'analyst', 'Dan', 'Ives', 'told', 'Reuters', 'after', 'the', 'delivery', 'results', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', '""', 'There', 'is', 'a', 'dark', 'cloud', 'over', 'the', 'auto', 'sector', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['And', 'Tesla', 'is', 'not', 'immune', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ford', 'Motor', '(', 'F.N', ')', 'said', 'last', 'month', 'inflation', '-', 'related', 'costs', 'would', 'be', '$', '1', 'billion', 'more', 'than', 'expected', 'in', 'the', 'third', 'quarter', 'and', 'that', 'parts', 'shortages', 'had', 'delayed', 'deliveries', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apple', 'Inc.', '(', 'AAPL.O', ')', 'is', 'backing', 'off', 'plans', 'to', 'increase', 'production', 'of', 'its', 'new', 'iPhones', 'this', 'year', 'after', 'an', 'anticipated', 'surge', 'in', 'demand', 'failed', 'to', 'materialize', ',', 'Bloomberg', 'reported', 'last', 'month', ',', 'citing', 'people', 'familiar', 'with', 'the', 'matter', '.']","['B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'I', 'think', 'that', 'EVs', 'are', 'in', 'for', 'probably', 'a', 'little', 'bit', 'of', 'a', 'rough', 'patch', ',', 'just', 'because', 'people', 'are', 'probably', 'going', 'to', 'be', 'a', 'little', 'bit', 'hesitant', 'and', 'less', 'urgent', 'to', 'buy', 'something', 'new', ',', '""', 'OANDA', 'senior', 'market', 'analyst', 'Ed', 'Moya', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ROLE', 'I-CUSTOM_ROLE', 'L-CUSTOM_ROLE', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O']"
"[""'"", 'CRAZY', 'WAVE', 'OF', 'DELIVERIES', ""'"", '\n\n', 'Tesla', 'delivered', '343,830', 'electric', 'vehicles', ',', 'a', 'record', 'for', 'the', 'world', ""'s"", 'most', 'valuable', 'automaker', ',', 'but', 'less', 'than', 'the', '359,162', 'analysts', 'on', 'average', 'had', 'expected', ',', 'according', 'to', 'Refinitiv', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O']"
"['A', 'year', 'earlier', 'Tesla', 'delivered', '241,300', 'units', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'latest', 'deliveries', 'fell', 'short', 'of', 'Tesla', ""'s"", 'production', 'of', '365,923', 'vehicles', ',', 'which', 'is', 'rare', 'for', 'the', 'automaker', 'which', 'has', 'seen', 'its', 'deliveries', 'higher', 'or', 'similar', 'to', 'production', 'in', 'many', 'of', 'recent', 'quarters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'As', 'our', 'production', 'volumes', 'continue', 'to', 'grow', ',', 'it', 'is', 'becoming', 'increasingly', 'challenging', 'to', 'secure', 'vehicle', 'transportation', 'capacity', 'and', 'at', 'a', 'reasonable', 'cost', 'during', 'these', 'peak', 'logistics', 'weeks', ',', '""', 'Tesla', 'said', 'in', 'a', 'statement', 'on', 'Sunday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tesla', 'CEO', 'Elon', 'Musk', 'said', 'on', 'Sunday', '""', 'Smoothing', 'out', 'crazy', 'end', 'of', 'quarter', 'delivery', 'wave', 'to', 'reduce', 'expedite', 'costs', '&', 'relieve', 'stress', 'on', 'Tesla', 'team', '.', '""']","['U-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Last', 'year', ',', 'he', 'said', 'Tesla', 'is', 'having', 'a', '""', 'crazy', 'wave', '""', 'of', 'deliveries', 'at', 'the', 'end', 'of', 'each', 'quarter', ',', 'because', 'its', 'Shanghai', 'factory', 'makes', 'cars', 'for', 'exports', 'to', 'Europe', 'and', 'other', 'countries', 'in', 'the', 'first', 'half', 'of', 'a', 'quarter', 'and', 'then', 'cars', 'to', 'be', 'sold', 'in', 'China', '.']","['O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O']"
"['loading', '\n\n', 'Tesla', 'again', 'asked', 'employees', 'to', 'help', 'deliver', '""', 'a', 'very', 'high', 'volume', 'of', 'vehicles', 'to', 'eagerly', 'waiting', 'customers', 'during', 'the', 'final', 'days', 'of', 'Q3', '""', 'in', 'California', ',', 'according', 'to', 'an', 'email', 'seen', 'by', 'Reuters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O']"
"['Tesla', 'on', 'Sunday', 'said', 'it', 'has', '""', 'began', 'transitioning', 'to', 'a', 'more', 'even', 'regional', 'mix', 'of', 'vehicle', 'builds', 'each', 'week', ',', 'which', 'led', 'to', 'an', 'increase', 'in', 'cars', 'in', 'transit', 'at', 'the', 'end', 'of', 'the', 'quarter', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Q4', 'DELIVERY', 'PUSH', '\n\n', 'Tesla', 'set', 'an', 'ambitious', 'target', 'to', 'produce', 'almost', '495,000', 'Model', 'Y', 'and', 'Model', '3s', 'in', 'the', 'fourth', 'quarter', 'of', 'this', 'year', ',', 'internal', 'plans', 'reviewed', 'by', 'Reuters', 'show', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'company', ""'s"", 'production', 'ambitions', 'come', 'against', 'the', 'backdrop', 'of', 'increasingly', 'gloomy', 'outlook', 'for', 'global', 'growth', ',', 'with', 'Musk', 'himself', 'telling', 'top', 'managers', 'in', 'June', 'he', 'had', 'a', '""', 'super', 'bad', 'feeling', '""', 'about', 'the', 'economy', 'and', 'planned', 'to', 'cut', 'staff', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['During', 'a', 'conference', 'call', 'in', 'July', ',', 'Musk', 'said', 'at', 'first', 'that', 'macroeconomic', 'uncertainty', 'might', 'have', 'some', 'impact', 'on', 'demand', 'for', 'its', 'electric', 'vehicles', ',', 'but', 'when', 'pressed', 'for', 'details', 'by', 'an', 'analyst', ',', 'he', 'said', 'the', 'company', 'did', 'not', 'have', 'a', 'demand', 'problem', 'but', 'a', 'production', 'problem', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'automaker', 'expanded', 'production', 'capacity', 'in', 'Shanghai', 'after', 'a', 'resurgence', 'in', 'COVID-19', 'cases', 'forced', 'a', 'suspension', 'at', 'the', 'plant', 'and', 'fueled', 'the', 'first', 'dip', 'in', 'deliveries', 'after', 'a', 'nearly', 'two', '-', 'year', '-', 'long', 'record', 'run', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'September', ',', 'Tesla', ""'s"", 'vehicle', 'order', 'backlog', 'fell', ',', 'especially', 'in', 'China', ',', 'Troy', 'Teslike', ',', 'a', 'Tesla', 'data', 'tracker', 'tweeted', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['loading', '\n\n', 'Tesla', 'said', 'it', 'delivered', '325,158', 'Model', '3', 'compact', 'cars', 'and', 'Model', 'Y', 'sport', '-', 'utility', 'vehicle', ',', 'as', 'well', 'as', '18,672', 'of', 'its', 'Model', 'S', 'and', 'Model', 'X', 'premium', 'vehicles', 'to', 'customers', 'during', 'the', 'quarter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Meanwhile', ',', 'Musk', 'on', 'Friday', 'showed', 'off', 'a', 'prototype', 'of', 'its', 'humanoid', 'robot', ""'"", 'Optimus', ',', ""'"", 'predicting', 'the', 'electric', 'vehicle', 'maker', 'would', 'be', 'able', 'to', 'produce', 'millions', 'and', 'sell', 'them', 'for', 'under', '$', '20,000', '-', 'less', 'than', 'a', 'third', 'of', 'the', 'price', 'of', 'a', 'Model', 'Y.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Experts', 'were', 'impressed', 'by', 'the', 'speed', 'of', 'development', 'of', 'Tesla', ""'s"", 'humanoid', 'robots', ',', 'but', 'they', 'agreed', 'with', 'Musk', ',', 'who', 'said', '""', 'there', ""'s"", 'still', 'a', 'lot', 'of', 'work', 'to', 'be', 'done', 'to', 'refine', 'Optimus', 'and', 'prove', 'it', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
